Name,US dollar,Euro,Japanese yen,Pound Sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Russian ruble,South African rand,Australian dollar
7/2/2000,312.70,319.30,"34,003.00",196.10,452.00,512.80,"13,644.70","2,588.80",175.90,"1,172.70","2,310,227.60","1,148.60","11,795.00","4,395,623.90","1,071.30","353,100.80","8,983.10","1,965.30",491.90
8/2/2000,296.30,299.90,"32,380.10",183.90,428.70,482.20,"12,917.20","2,452.60",166.10,"1,111.00","2,164,106.30","1,088.00","11,144.90","4,164,386.30","1,022.40","334,078.20","8,515.70","1,860.90",467.40
9/2/2000,308.60,311.00,"33,659.00",191.30,445.70,500.60,"13,462.70","2,554.80",172.60,"1,157.30","2,234,264.00","1,133.50","11,583.30","4,337,990.20","1,056.90","346,712.10","8,849.10","1,952.40",486.10
10/2/2000,309.00,312.90,"33,619.20",192.30,448.30,502.80,"13,490.90","2,558.20",173.40,"1,158.80","2,254,155.00","1,135.00","11,553.50","4,343,613.00","1,058.30","347,294.40","8,865.20","1,954.30",489.80
11/2/2000,311.50,316.20,"33,950.40",195.90,452.20,507.90,"13,600.90","2,578.90",175.80,"1,168.20","2,291,082.50","1,144.20","11,651.70","4,378,755.50","1,066.10","349,309.90","8,994.60","1,976.60",495.30
2/14/2000,308.40,314.70,"33,554.70",194.00,448.70,506.00,"13,447.90","2,552.50",174.10,"1,156.50","2,236,462.60","1,132.60","11,572.40","4,335,092.70","1,056.00","347,643.00","8,858.90","1,956.60",491.20
2/15/2000,304.30,309.20,"33,081.10",190.60,444.00,496.60,"13,269.90","2,518.50",171.50,"1,141.00","2,230,152.50","1,117.50","11,423.10","4,277,450.80","1,042.00","342,889.80","8,738.10","1,931.20",483.60
2/16/2000,302.50,306.70,"33,048.10",188.40,439.80,492.00,"13,198.10","2,504.00",170.60,"1,134.50","2,246,062.50","1,111.10","11,393.70","4,252,847.50","1,036.00","340,463.80","8,707.50","1,913.90",479.90
2/17/2000,304.80,308.90,"33,684.00",189.80,442.60,495.60,"13,300.10","2,522.50",171.80,"1,143.00","2,266,730.50","1,119.40","11,501.30","4,284,480.30","1,043.80","343,910.40","8,779.90","1,923.50",482.10
2/18/2000,303.60,308.30,"33,681.90",189.90,440.10,494.40,"13,250.00","2,512.50",171.90,"1,138.50","2,242,627.40","1,115.00","11,562.20","4,268,216.60","1,047.30","342,859.70","8,753.10","1,919.80",482.60
2/21/2000,305.30,309.40,"33,956.00",190.80,443.70,495.70,"13,309.50","2,526.70",172.60,"1,144.80","2,272,586.30","1,121.20","11,646.80","4,292,120.30","1,047.30","345,695.60","8,814.10","1,924.10",486.80
2/22/2000,302.30,300.10,"33,525.60",187.00,439.40,482.80,"13,185.70","2,501.90",169.70,"1,133.60","2,253,273.80","1,110.10","11,532.40","4,249,332.80","1,037.00","342,298.10","8,727.50","1,905.20",482.70
2/23/2000,302.00,301.40,"33,585.40",188.20,442.00,485.70,"13,176.30","2,500.00",169.90,"1,132.70","2,248,390.00","1,109.30","11,497.10","4,245,214.00","1,034.30","342,921.00","8,702.10","1,910.50",487.10
2/24/2000,298.80,300.40,"33,176.20",186.80,435.90,483.30,"13,030.00","2,473.10",168.80,"1,120.50","2,252,575.00","1,097.30","11,404.80","4,199,528.80","1,023.20","341,620.60","8,586.10","1,891.30",486.20
2/25/2000,294.00,301.90,"32,478.20",184.80,426.40,485.70,"12,824.10","2,433.90",167.60,"1,102.70","2,160,900.00","1,079.90","11,120.60","4,132,758.00","1,014.20","334,131.00","8,440.70","1,849.30",477.30
2/28/2000,292.50,301.60,"32,005.40",183.20,425.70,484.40,"12,756.70","2,421.50",167.80,"1,097.10","2,174,152.50","1,074.40","11,098.90","4,111,672.50","1,001.40","331,841.30","8,381.60","1,863.10",478.00
2/29/2000,293.70,303.70,"32,292.70",185.80,426.30,488.00,"12,814.90","2,431.00",168.60,"1,101.30","2,181,819.50","1,078.60","11,186.60","4,127,838.10","1,006.30","332,150.50","8,427.80","1,860.50",477.20
1/3/2000,292.90,300.60,"31,349.10",184.30,423.70,483.30,"12,769.00","2,424.80",168.00,"1,098.50","2,144,906.70","1,075.70","11,144.80","4,117,002.40","1,003.80","330,391.20","8,379.90","1,859.10",481.70
2/3/2000,289.90,300.00,"31,271.50",183.50,422.40,482.30,"12,640.70","2,400.00",166.60,"1,087.30","2,162,074.20","1,064.80","11,006.10","4,074,834.40",993.50,"324,615.50","8,294.00","1,846.40",477.90
3/3/2000,288.50,299.40,"31,120.50",182.30,418.90,481.50,"12,580.00","2,388.50",166.40,"1,082.00","2,153,075.50","1,059.60","10,957.20","4,054,867.50",991.00,"324,181.70","8,256.90","1,868.10",474.30
6/3/2000,288.80,301.20,"31,100.90",183.60,420.40,484.30,"12,592.40","2,390.80",166.90,"1,083.10","2,147,228.00","1,060.70","11,003.30","4,060,816.80",989.10,"324,461.00","8,252.50","1,878.40",480.20
7/3/2000,289.80,303.70,"30,742.50",183.90,420.90,488.10,"12,636.00","2,398.70",167.70,"1,086.70","2,161,535.00","1,064.20","11,025.00","4,073,595.30",996.70,"325,441.40","8,273.10","1,890.90",480.40
8/3/2000,291.20,303.50,"31,146.80",183.50,425.20,487.50,"12,696.30","2,410.70",168.80,"1,092.10","2,166,528.00","1,069.60","11,054.00","4,093,980.80","1,001.70","327,142.80","8,322.50","1,887.90",477.70
9/3/2000,290.50,300.40,"30,993.50",183.70,423.70,482.60,"12,659.30","2,405.00",167.50,"1,089.40","2,145,342.50","1,067.00","11,008.50","4,084,430.00",999.30,"326,086.30","8,290.90","1,859.40",471.80
10/3/2000,290.30,301.00,"30,830.40",184.00,423.10,484.40,"12,649.40","2,402.80",168.10,"1,088.50","2,137,691.30","1,066.10","10,980.20","4,081,495.50",998.70,"326,075.60","8,273.60","1,853.40",472.40
3/13/2000,290.70,301.80,"30,666.50",184.30,424.70,486.20,"12,674.50","2,406.00",168.30,"1,090.00","2,158,948.20","1,067.50","11,018.50","4,086,829.70",999.80,"326,670.30","8,292.20","1,871.30",472.00
3/14/2000,288.80,299.30,"30,272.60",183.30,422.50,482.50,"12,587.70","2,390.30",167.70,"1,082.90","2,147,722.50","1,060.60","10,939.30","4,060,402.50",989.60,"324,274.90","8,229.40","1,857.20",470.10
3/15/2000,289.20,298.00,"30,505.30",183.70,424.30,480.40,"12,606.90","2,393.50",167.70,"1,084.40","2,168,625.00","1,062.00","11,023.80","4,066,316.50",993.20,"324,724.10","8,223.40","1,870.00",471.50
3/16/2000,287.40,296.80,"30,361.40",182.50,423.20,478.00,"12,521.30","2,378.70",166.30,"1,077.60","2,145,067.80","1,055.40","10,897.80","4,041,577.80",989.10,"321,113.60","8,170.80","1,854.30",470.80
3/17/2000,283.90,292.40,"30,198.40",180.70,417.80,471.20,"12,366.70","2,350.10",164.30,"1,064.70","2,110,796.50","1,042.70","10,778.30","3,993,053.50",975.20,"317,187.30","8,073.50","1,836.00",468.70
3/20/2000,285.80,294.10,"30,403.80",182.00,419.80,474.10,"12,451.60","2,365.60",165.80,"1,071.60","2,128,837.50","1,049.60","10,867.10","4,018,502.30",980.60,"319,479.90","8,122.40","1,853.40",470.80
3/21/2000,285.20,295.40,"30,505.40",181.40,418.50,476.20,"12,420.40","2,360.60",165.60,"1,069.40","2,117,238.80","1,047.30","10,794.40","4,009,494.20",978.40,"319,918.30","8,088.30","1,849.90",467.60
3/22/2000,287.80,299.10,"30,757.20",182.20,423.20,481.50,"12,553.80","2,382.50",167.90,"1,079.30","2,136,339.40","1,057.10","10,880.30","4,047,331.40",987.50,"322,387.80","8,169.20","1,857.60",475.20
3/23/2000,284.80,293.50,"30,545.10",179.30,420.30,469.80,"12,410.80","2,357.40",165.70,"1,067.90","2,120,818.00","1,045.90","10,735.10","4,004,439.30",976.10,"316,001.30","8,074.10","1,843.90",470.60
3/24/2000,284.90,291.90,"30,493.20",179.00,417.30,463.20,"12,429.10","2,358.20",166.00,"1,068.30","2,121,562.80","1,046.20","10,744.50","4,005,275.90",976.40,"318,513.60","8,075.50","1,846.30",469.90
3/27/2000,284.20,294.60,"30,367.10",179.30,414.50,467.90,"12,391.80","2,352.50",165.70,"1,065.60","2,125,442.00","1,043.70","10,730.90","3,996,285.60",975.50,"318,228.10","8,037.60","1,836.80",464.80
3/28/2000,280.70,291.90,"29,729.30",176.80,408.10,464.50,"12,243.00","2,323.60",164.10,"1,052.60","2,128,730.30","1,030.80","10,605.80","3,947,342.30",963.60,"314,308.40","7,938.20","1,820.50",456.90
3/29/2000,279.80,293.70,"29,538.80",176.20,407.10,467.80,"12,195.00","2,316.00",164.70,"1,049.20","2,116,308.80","1,027.60","10,571.80","3,933,844.50",959.90,"310,312.70","7,942.10","1,821.60",456.60
3/30/2000,275.80,287.40,"29,094.40",173.10,401.30,457.90,"12,023.40","2,282.90",162.00,"1,034.20","2,097,078.80","1,012.80","10,435.80","3,877,872.30",946.20,"305,324.20","7,904.40","1,813.40",450.30
3/31/2000,276.80,289.10,"28,405.60",173.80,402.30,460.20,"12,067.70","2,291.10",162.90,"1,038.00","2,094,997.50","1,016.50","10,465.30","3,891,381.80",949.60,"305,877.90","7,931.70","1,809.00",456.20
3/4/2000,277.50,290.90,"29,095.90",173.60,403.50,460.30,"12,102.30","2,297.30",163.70,"1,040.80","2,130,645.00","1,019.20","10,482.60","3,901,927.50",954.30,"310,808.30","7,982.30","1,823.00",456.90
4/4/2000,276.90,286.20,"28,975.10",172.80,402.60,452.80,"12,077.60","2,292.10",163.10,"1,038.30","2,127,592.30","1,016.90","10,477.40","3,892,511.00",950.60,"308,272.50","7,955.30","1,816.10",456.80
5/4/2000,281.30,292.30,"29,502.70",177.50,409.40,460.00,"12,271.70","2,329.00",165.40,"1,055.00","2,161,790.50","1,033.20","10,647.20","3,955,359.30",965.80,"313,227.60","8,083.20","1,845.20",464.10
6/4/2000,279.40,291.40,"29,256.30",176.90,405.60,457.80,"12,192.60","2,312.90",165.00,"1,047.70","2,183,120.30","1,026.10","10,622.30","3,927,102.30",958.50,"310,497.50","8,007.60","1,836.90",463.60
7/4/2000,280.20,292.30,"29,522.20",177.20,408.50,459.10,"12,221.50","2,319.50",165.60,"1,050.70","2,147,349.80","1,029.00","10,641.50","3,938,068.60",961.30,"310,182.10","8,024.90","1,838.50",466.60
10/4/2000,282.30,293.70,"30,054.00",178.20,412.20,462.70,"12,317.40","2,336.90",166.80,"1,058.60","2,152,156.30","1,036.70","10,732.60","3,967,588.30",968.50,"313,241.10","8,085.10","1,848.90",471.70
11/4/2000,282.50,295.20,"30,238.80",178.00,413.30,464.50,"12,331.10","2,338.90",166.90,"1,059.50","2,156,887.50","1,037.50","10,747.70","3,971,385.00",969.30,"313,504.40","8,088.00","1,860.80",474.20
12/4/2000,280.40,294.10,"29,744.80",176.70,409.90,463.70,"12,236.70","2,321.60",166.10,"1,051.60","2,134,685.20","1,029.90","10,665.00","3,942,424.00",962.10,"310,753.30","8,002.60","1,843.10",469.90
4/13/2000,281.40,295.50,"29,786.20",177.30,413.90,464.90,"12,281.70","2,329.80",167.20,"1,055.40","2,134,419.00","1,033.60","10,644.00","3,957,891.00",965.80,"311,369.10","8,036.80","1,846.60",470.70
4/14/2000,282.00,295.60,"29,635.40",177.80,416.00,464.30,"12,312.30","2,334.80",167.50,"1,057.70","2,144,610.00","1,035.80","10,680.80","3,965,484.00",967.80,"313,330.20","8,033.50","1,855.40",471.70
4/17/2000,281.80,295.20,"29,369.60",177.80,419.00,463.00,"12,302.90","2,332.70",167.40,"1,056.70","2,170,883.80","1,034.80","10,689.90","3,961,968.50",966.80,"313,785.00","8,132.70","1,866.30",475.50
4/18/2000,281.10,296.10,"29,439.60",178.10,417.00,466.00,"12,274.50","2,327.20",167.80,"1,054.30","2,185,552.50","1,032.50","10,655.40","3,952,828.20",966.00,"312,063.20","8,083.00","1,854.40",472.30
4/19/2000,281.40,300.00,"29,538.90",178.10,414.40,470.50,"12,284.00","2,329.40",168.40,"1,055.30","2,208,597.50","1,033.30","10,677.20","3,957,187.80",965.40,"311,862.40","8,050.80","1,868.70",472.10
4/20/2000,279.90,298.80,"29,496.20",177.20,412.40,469.80,"12,219.50","2,316.90",168.10,"1,049.60","2,229,005.30","1,027.90","10,617.50","3,935,810.40",960.30,"310,339.70","8,007.90","1,869.40",471.90
4/21/2000,279.90,298.80,"29,496.20",177.20,412.40,469.80,"12,219.50","2,316.90",168.10,"1,049.60","2,229,005.30","1,027.90","10,617.50","3,935,810.40",960.30,"310,339.70","8,007.90","1,869.40",471.90
4/24/2000,279.90,298.80,"29,496.20",177.20,412.40,469.80,"12,219.50","2,316.90",168.10,"1,049.60","2,229,005.30","1,027.90","10,617.50","3,935,810.40",960.30,"310,339.70","8,007.90","1,869.40",471.90
4/25/2000,279.50,302.40,"29,548.70",176.90,410.90,476.00,"12,200.20","2,314.00",169.10,"1,048.30","2,222,025.00","1,026.60","10,630.80","3,932,006.00",959.10,"309,755.90","7,964.40","1,879.60",470.70
4/26/2000,276.20,299.40,"29,338.00",175.00,407.30,470.80,"12,061.70","2,286.80",167.70,"1,035.90","2,208,219.00","1,014.50","10,529.90","3,885,305.40",948.30,"306,043.40","7,867.60","1,879.80",469.80
4/27/2000,276.00,304.10,"29,374.70",175.10,408.10,477.60,"12,048.50","2,285.20",168.30,"1,035.20","2,184,540.00","1,013.80","10,513.10","3,882,492.00",947.80,"306,360.00","7,856.30","1,892.50",469.80
4/28/2000,275.10,302.00,"29,754.90",176.80,407.30,473.10,"12,008.00","2,277.40",168.00,"1,031.60","2,179,771.30","1,010.30","10,475.30","3,869,403.40",945.20,"305,236.70","7,819.70","1,864.70",470.20
1/5/2000,275.10,302.00,"29,754.90",176.80,407.30,473.10,"12,008.00","2,277.40",168.00,"1,031.60","2,179,771.30","1,010.30","10,475.30","3,869,403.40",945.20,"305,236.70","7,819.70","1,864.70",470.20
2/5/2000,275.50,304.60,"29,869.80",176.70,409.50,474.80,"12,029.60","2,280.70",169.00,"1,033.10","2,209,109.00","1,011.70","10,559.40","3,875,306.10",946.50,"305,694.40","7,831.00","1,865.40",470.00
3/5/2000,275.60,308.40,"30,101.00",177.00,411.10,476.00,"12,034.10","2,281.90",170.20,"1,033.60","2,203,422.00","1,012.30","10,605.10","3,877,416.40",948.50,"305,888.40","7,827.00","1,883.90",465.50
4/5/2000,280.00,314.00,"30,301.60",181.60,419.70,485.60,"12,224.80","2,318.40",172.90,"1,050.10","2,224,040.00","1,028.40","10,778.60","3,939,880.00",962.50,"311,150.00","7,949.20","1,941.20",473.10
5/5/2000,280.80,312.90,"30,416.50",183.50,420.20,485.50,"12,252.60","2,324.60",173.60,"1,053.00","2,237,577.50","1,031.20","10,811.70","3,950,433.30",970.50,"311,955.40","7,973.30","1,947.50",472.60
8/5/2000,277.90,310.10,"30,274.40",181.50,414.70,480.40,"12,136.60","2,301.00",171.70,"1,042.20","2,224,589.50","1,020.70","10,690.80","3,910,608.80",955.30,"308,371.70","7,892.40","1,930.10",475.90
9/5/2000,276.30,304.80,"30,249.30",180.30,412.90,474.70,"12,072.90","2,287.50",170.50,"1,036.20","2,247,147.90","1,014.90","10,685.90","3,888,093.60",949.50,"306,485.80","7,848.30","1,955.90",473.40
10/5/2000,277.60,304.90,"30,386.10",183.40,415.60,474.80,"12,228.30","2,298.10",170.40,"1,041.10","2,269,380.00","1,019.60","10,743.10","3,906,387.20",954.70,"307,886.20","7,861.60","1,959.80",477.20
11/5/2000,276.80,307.00,"29,947.10",184.20,412.60,477.80,"12,152.80","2,291.00",170.60,"1,037.90","2,334,386.30","1,016.50","10,776.60","3,894,702.80",951.70,"307,884.40","7,832.00","1,929.40",479.00
12/5/2000,276.70,303.70,"30,124.40",182.50,412.00,471.40,"12,151.90","2,290.10",170.50,"1,037.60","2,330,776.30","1,016.00","10,767.20","3,893,572.10",950.90,"308,188.10","7,823.70","1,945.20",476.50
5/15/2000,275.10,301.40,"30,120.70",182.50,409.40,469.00,"12,155.80","2,276.80",169.10,"1,031.60","2,383,308.30","1,010.30","10,813.60","3,871,053.70",947.20,"306,188.40","7,772.90","1,935.70",480.10
5/16/2000,276.00,304.90,"30,285.50",184.10,409.90,473.30,"12,134.30","2,284.50",170.50,"1,035.10","2,353,728.00","1,013.80","10,884.10","3,884,700.00",950.50,"307,395.00","7,803.90","1,951.60",478.60
5/17/2000,273.10,306.00,"29,896.30",183.00,409.00,474.80,"11,998.70","2,260.40",169.70,"1,024.30","2,304,964.00","1,003.10","10,767.00","3,843,882.50",940.50,"304,574.80","7,758.80","1,943.10",480.70
5/18/2000,272.80,305.50,"29,688.80",184.20,409.10,475.10,"11,997.70","2,258.10",170.20,"1,023.20","2,322,346.40","1,002.00","10,729.20","3,839,932.80",939.50,"305,126.80","7,731.20","1,944.70",476.80
5/19/2000,273.20,305.00,"29,153.30",183.70,408.30,473.00,"12,013.10","2,260.80",170.30,"1,024.40","2,284,353.50","1,003.30","10,658.30","3,845,132.60",940.70,"306,665.50","7,741.10","1,959.40",476.30
5/22/2000,274.00,303.00,"29,356.40",183.70,410.20,470.70,"12,053.30","2,267.90",170.30,"1,027.60","2,296,120.00","1,006.40","10,728.50","3,857,372.00",943.60,"309,825.50","7,752.80","1,953.30",476.70
5/23/2000,274.10,303.10,"29,263.10",185.90,412.50,473.50,"12,069.20","2,268.30",169.60,"1,027.80","2,311,611.80","1,006.60","10,748.20","3,858,624.00",944.50,"310,772.70","7,767.30","1,939.80",478.60
5/24/2000,273.70,300.30,"29,461.10",185.10,412.90,469.50,"12,086.60","2,265.40",169.30,"1,026.50","2,330,008.10","1,005.30","10,749.60","3,853,696.00",942.10,"310,170.50","7,751.20","1,948.40",478.10
5/25/2000,273.40,300.60,"29,428.90",186.20,411.70,469.80,"12,045.20","2,262.60",170.00,"1,025.20","2,308,440.80","1,004.00","10,693.50","3,849,041.40",941.40,"308,858.20","7,741.30","1,950.10",479.90
5/26/2000,271.30,291.30,"29,018.30",182.70,407.60,456.10,"12,045.70","2,245.60",167.10,"1,017.50","2,311,476.00",996.50,"10,621.40","3,820,446.60",934.30,"308,400.30","7,673.70","1,933.50",474.10
5/29/2000,271.30,291.30,"29,018.30",182.70,407.60,456.10,"12,045.70","2,245.60",167.10,"1,017.50","2,311,476.00",996.50,"10,621.40","3,820,446.60",934.30,"308,400.30","7,673.70","1,933.50",474.10
5/30/2000,273.20,292.90,"29,082.30",182.60,411.00,460.50,"12,178.40","2,260.90",167.90,"1,024.50","2,362,201.20","1,003.30","10,712.90","3,847,044.60",941.60,"310,435.00","7,718.50","1,911.50",473.00
5/31/2000,272.30,291.10,"29,362.20",181.70,407.70,458.00,"12,135.50","2,253.50",167.60,"1,021.10","2,339,988.80","1,000.00","10,672.20","3,834,369.00",938.50,"307,492.80","7,691.70","1,898.10",476.00
1/6/2000,272.50,293.30,"29,631.70",182.80,406.00,460.90,"12,149.40","2,255.50",168.00,"1,022.00","2,325,787.50","1,000.90","10,672.50","3,837,890.00",938.40,"308,606.30","7,715.20","1,904.30",476.00
2/6/2000,281.60,298.40,"30,452.20",186.80,416.10,469.60,"12,567.80","2,330.80",172.80,"1,056.10","2,344,320.00","1,034.30","10,952.80","3,965,491.20",969.70,"316,828.20","7,997.40","1,952.40",486.20
5/6/2000,283.30,299.20,"30,489.00",186.50,418.50,471.30,"12,647.10","2,344.50",173.50,"1,062.40","2,404,226.00","1,040.40","10,995.80","3,988,443.30",978.30,"316,531.90","8,021.60","1,954.30",486.60
6/6/2000,288.40,302.40,"30,530.00",188.90,426.20,475.10,"12,884.30","2,387.20",176.40,"1,081.70","2,469,569.20","1,059.30","11,204.30","4,061,248.80",996.10,"321,998.60","8,164.60","1,999.30",490.10
7/6/2000,284.10,295.50,"30,054.90",186.40,419.80,463.60,"12,714.90","2,351.60",173.40,"1,065.50","2,429,907.30","1,043.50","11,047.20","4,000,696.20",982.10,"316,245.90","8,041.50","1,979.50",480.30
8/6/2000,285.80,298.70,"30,218.10",189.30,422.50,467.70,"12,794.50","2,365.30",175.00,"1,071.70","2,460,307.50","1,049.50","11,145.70","4,024,503.00",986.90,"318,754.10","8,076.70","2,013.30",485.90
9/6/2000,284.40,298.30,"30,382.50",188.50,419.80,467.20,"12,731.20","2,354.00",174.50,"1,066.60","2,447,262.00","1,044.60","11,121.50","4,005,205.20",982.30,"317,106.00","8,074.10","1,990.40",484.90
12/6/2000,284.60,298.00,"30,375.40",188.20,419.40,465.20,"12,755.10","2,355.70",174.70,"1,067.50","2,443,291.00","1,045.30","11,107.90","4,008,591.00",982.90,"316,859.40","8,078.40","1,999.70",481.60
6/13/2000,291.50,303.40,"31,123.50",193.10,428.30,474.30,"13,044.60","2,412.80",178.30,"1,093.30","2,501,944.50","1,070.70","11,355.40","4,105,777.50","1,006.80","324,774.70","8,249.50","2,042.60",488.00
6/14/2000,287.20,299.30,"30,684.90",191.20,421.90,468.30,"12,841.40","2,376.70",176.00,"1,077.00","2,446,518.00","1,054.70","11,208.90","4,044,507.80",994.50,"319,956.90","8,143.60","1,989.40",479.10
6/15/2000,287.40,301.60,"30,636.80",190.10,423.80,470.90,"12,846.80","2,378.80",176.70,"1,077.90","2,439,451.20","1,055.60","11,230.20","4,048,029.00",995.40,"320,379.20","8,138.50","1,984.20",477.60
6/16/2000,290.10,300.90,"30,840.50",191.30,426.10,469.20,"12,967.50","2,401.10",178.00,"1,088.00","2,489,058.00","1,065.50","11,358.90","4,086,058.50","1,004.80","323,838.60","8,205.50","1,981.90",477.00
6/19/2000,285.90,297.90,"30,216.80",189.00,419.00,465.10,"12,766.90","2,366.30",175.60,"1,072.30","2,467,317.00","1,050.10","11,198.70","4,027,187.40",994.60,"320,782.70","8,089.50","1,963.00",474.90
6/20/2000,286.20,299.60,"30,131.10",189.10,421.00,465.90,"12,776.00","2,368.90",176.30,"1,073.40","2,468,475.00","1,051.20","11,196.10","4,031,413.20",993.40,"320,286.40","8,085.90","1,975.50",474.30
6/21/2000,286.10,303.10,"30,195.40",190.90,421.30,469.10,"12,776.40","2,367.70",177.10,"1,072.80","2,478,623.30","1,050.70","11,206.00","4,029,300.30",992.90,"320,161.50","8,076.60","1,978.00",475.00
6/22/2000,287.70,307.20,"30,004.80",190.60,424.40,475.40,"12,846.50","2,380.90",178.60,"1,078.90","2,506,294.50","1,056.60","11,291.70","4,051,837.90",998.50,"321,808.40","8,121.80","1,988.90",483.00
6/23/2000,285.80,305.20,"29,900.40",190.10,423.20,473.50,"12,770.60","2,365.50",178.10,"1,071.90","2,485,031.00","1,049.80","11,167.60","4,025,778.80",992.10,"319,881.70","8,048.10","1,964.30",479.90
6/26/2000,284.10,302.70,"30,032.60",189.40,421.20,468.70,"12,685.70","2,351.20",176.90,"1,065.30","2,463,565.70","1,043.30","11,114.90","4,001,128.30",986.00,"317,596.30","7,981.10","1,952.40",475.60
